block,sid,trial,sample_stim,isi_condition,rule_type,A_stim,B_stim,A_prime,B_prime,rule_sequence,test_sequence,correct_next_stim,slot_mapping,correct_stim,response_key,response_slot,response_stim,correct,rt,isi1,isi2,isi3,isi4,isi5,iti,t_fixation,t_sample,t_delay,t_rule1,t_rule2,t_rule3,t_test1,t_test2,t_response
main_run2,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,31,,,ABA,circle,triangle,rectangle,star,"circle,triangle,circle","rectangle,star",rectangle,"circle,star,rectangle,triangle",rectangle,,,,0,,0.31324348648143274,1.118911959506222,0.7256117140861393,1.2361077837469965,0.7641403658097139,2.3277422132286776,491.1829853000236,,,491.68802280002274,492.5154018000467,494.1478686000337,495.37989080004627,497.13501600001473,498.4166275000316
main_run2,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,32,,,ABA,triangle,circle,star,triangle,"triangle,circle,triangle","star,triangle",star,"star,triangle,rectangle,circle",star,,,,0,,1.0117931284914996,0.9317551770019297,0.7655921648250745,0.902338367395153,1.0904679539541877,1.8904056852038116,502.7546586000244,,,503.26060350000625,504.78246720001334,506.22675249999156,507.5052604000084,508.91902500001015,510.5245348000317
main_run2,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,33,,,ABA,rectangle,triangle,triangle,star,"rectangle,triangle,rectangle","triangle,star",triangle,"star,circle,rectangle,triangle",triangle,,,,0,,0.932489983683935,0.8730849459659673,1.0551821002587727,1.1312807420853457,1.0884408857983865,3.562429499894372,514.4248477999936,,,514.9312130000326,516.3752575000399,517.76317749999,519.331719800015,520.9741522000404,522.579684700002
main_run2,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,34,,,ABB,circle,triangle,rectangle,star,"circle,triangle,triangle","rectangle,star",star,"triangle,star,circle,rectangle",star,,,,0,,0.9384643874229929,1.030829759719595,0.9711014443064039,0.7827099532138094,0.96170854155753,2.6972571072841243,528.1504915000405,,,528.6572173000313,530.1127194000292,531.6561973000062,533.1420390999992,534.4387844000012,535.9141544000013
main_run2,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,35,,,ABA,circle,star,star,circle,"circle,star,circle","star,circle",star,"triangle,rectangle,star,circle",star,,,,0,,1.0676189054983614,1.2748016329036544,0.8132203756709872,1.2847331420278054,1.1229449044000086,3.4583180098849438,540.6210487000062,,,541.1357141000335,542.7171155000106,544.5027703000233,545.8294200000237,547.6269315000391,549.2687212000019
main_run2,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,36,,,ABA,circle,rectangle,star,rectangle,"circle,rectangle,circle","star,rectangle",star,"circle,rectangle,star,triangle",star,1,1,circle,0,1.9459933000034653,1.0500113350929337,0.8007037971775336,0.817360415340909,1.2031827014141971,1.1762800483607547,3.7955272545684178,554.7374671000289,,,555.2430381000158,556.8026949000196,558.1162709000055,559.4465055000037,561.1604965000297,562.8536500000046
main_run2,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,37,,,ABA,circle,rectangle,rectangle,star,"circle,rectangle,circle","rectangle,star",rectangle,"rectangle,star,circle,triangle",rectangle,,,,0,,1.3802299432500138,1.1604425571141752,1.1584253957542112,0.9295049471404931,0.785080984017879,4.0116566000153275,568.6053461999982,,,569.110811999999,571.0029443000094,572.6737643000088,574.3497226000181,575.7915267000208,577.0961980000138
main_run2,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,38,,,ABB,triangle,rectangle,rectangle,triangle,"triangle,rectangle,rectangle","rectangle,triangle",triangle,"circle,rectangle,star,triangle",triangle,,,,0,,0.7719912663433697,1.1062157427497445,1.00833215438744,1.1264870796998623,1.0372302468358914,2.940931406323005,583.1152059000451,,,583.6203667999944,584.9155322000152,586.5330841999967,588.0502351000323,589.6865282999934,591.2357131000026
main_run2,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,39,,,ABA,triangle,rectangle,circle,triangle,"triangle,rectangle,triangle","circle,triangle",circle,"circle,rectangle,triangle,star",circle,,,,0,,0.996872690312288,1.1895542343958987,1.1854567413499109,0.8785579738463724,0.9125644971600293,3.3058828268463407,596.1851909999968,,,596.691376200004,598.2026208000025,599.9040286000236,601.5982947000302,602.9891360000474,604.420090700034
main_run2,c78c8ff0-6dc5-40b6-bbdc-d03e2c14a016,40,,,ABA,triangle,rectangle,star,rectangle,"triangle,rectangle,triangle","star,rectangle",star,"star,rectangle,circle,triangle",star,,,,0,,0.48765185461220895,1.0335181913692046,1.0708682355345949,1.0042957202336538,1.001360163539068,3.3079272944751663,609.7348150000325,,,610.2404008000158,611.2423454000382,612.7891601000447,614.3711366000352,615.8882690000464,617.4046541000134
