168.5739 	DATA 	Keypress: equal
170.5699 	DATA 	Keypress: equal
172.5732 	DATA 	Keypress: equal
174.5726 	DATA 	Keypress: equal
176.5702 	DATA 	Keypress: equal
178.5688 	DATA 	Keypress: equal
178.8057 	DATA 	Keypress: 2
178.8059 	DATA 	Main trial 2 response: key=2, rt=1.7471, correct=1
180.5705 	DATA 	Keypress: equal
181.8905 	DATA 	Main trial 3 run 1: rule=ABB, A=circle, B=triangle, A'=triangle, B'=circle
182.5737 	DATA 	Keypress: equal
184.5700 	DATA 	Keypress: equal
186.5701 	DATA 	Keypress: equal
188.5705 	DATA 	Keypress: equal
190.5714 	DATA 	Keypress: equal
192.0303 	DATA 	Keypress: 2
192.0306 	DATA 	Main trial 3 response: key=2, rt=0.6540, correct=1
192.5743 	DATA 	Keypress: equal
194.5688 	DATA 	Keypress: equal
194.7962 	DATA 	Main trial 4 run 1: rule=ABA, A=rectangle, B=triangle, A'=star, B'=triangle
196.5701 	DATA 	Keypress: equal
198.5727 	DATA 	Keypress: equal
200.5736 	DATA 	Keypress: equal
202.5779 	DATA 	Keypress: equal
204.5137 	DATA 	Keypress: 3
204.5140 	DATA 	Main trial 4 response: key=3, rt=0.6538, correct=1
204.5702 	DATA 	Keypress: equal
206.0098 	DATA 	Main trial 5 run 1: rule=ABB, A=triangle, B=circle, A'=circle, B'=rectangle
206.5716 	DATA 	Keypress: equal
208.5736 	DATA 	Keypress: equal
210.5746 	DATA 	Keypress: equal
212.5718 	DATA 	Keypress: equal
214.5693 	DATA 	Keypress: equal
214.8639 	DATA 	Keypress: 2
214.8641 	DATA 	Main trial 5 response: key=2, rt=0.5711, correct=1
216.5714 	DATA 	Keypress: equal
217.5593 	DATA 	Main trial 6 run 1: rule=ABB, A=star, B=triangle, A'=triangle, B'=rectangle
218.5745 	DATA 	Keypress: equal
220.5730 	DATA 	Keypress: equal
222.5736 	DATA 	Keypress: equal
224.5723 	DATA 	Keypress: equal
226.5688 	DATA 	Keypress: equal
226.7588 	DATA 	Keypress: 3
226.7590 	DATA 	Main trial 6 response: key=3, rt=0.6155, correct=1
228.5705 	DATA 	Keypress: equal
230.5703 	DATA 	Keypress: equal
231.1712 	DATA 	Main trial 7 run 1: rule=ABA, A=rectangle, B=star, A'=rectangle, B'=star
232.5737 	DATA 	Keypress: equal
234.5747 	DATA 	Keypress: equal
236.5695 	DATA 	Keypress: equal
238.5726 	DATA 	Keypress: equal
239.7459 	DATA 	Keypress: 2
239.7461 	DATA 	Main trial 7 response: key=2, rt=0.6215, correct=1
240.5742 	DATA 	Keypress: equal
242.5715 	DATA 	Keypress: equal
243.2011 	DATA 	Main trial 8 run 1: rule=ABA, A=triangle, B=circle, A'=circle, B'=star
244.5735 	DATA 	Keypress: equal
246.5746 	DATA 	Keypress: equal
248.5735 	DATA 	Keypress: equal
250.5723 	DATA 	Keypress: equal
252.5693 	DATA 	Keypress: equal
252.7377 	DATA 	Keypress: 3
252.7382 	DATA 	Main trial 8 response: key=3, rt=0.6626, correct=1
254.5725 	DATA 	Keypress: equal
254.6501 	DATA 	Main trial 9 run 1: rule=ABA, A=star, B=triangle, A'=star, B'=triangle
256.5750 	DATA 	Keypress: equal
258.5732 	DATA 	Keypress: equal
260.5713 	DATA 	Keypress: equal
262.5745 	DATA 	Keypress: equal
263.6532 	DATA 	Keypress: 3
263.6534 	DATA 	Main trial 9 response: key=3, rt=0.7097, correct=1
264.4961 	DATA 	Main trial 10 run 1: rule=ABB, A=rectangle, B=star, A'=rectangle, B'=triangle
264.5722 	DATA 	Keypress: equal
266.5718 	DATA 	Keypress: equal
268.5772 	DATA 	Keypress: equal
270.5700 	DATA 	Keypress: equal
