block,sid,trial,sample_stim,isi_condition,rule_type,A_stim,B_stim,A_prime,B_prime,rule_sequence,test_sequence,correct_next_stim,slot_mapping,correct_stim,response_key,response_slot,response_stim,correct,rt,isi1,isi2,isi3,isi4,isi5,iti,t_fixation,t_sample,t_delay,t_rule1,t_rule2,t_rule3,t_test1,t_test2,t_response
WM,cc2bdacf-6fe4-4e56-9630-a6ab21438244,0,triangle,1.0,,,,,,,,,"star,rectangle,circle,triangle",triangle,4,4,triangle,1,0.5499063000002025,,,,,,,60.573275100000046,61.09377399999994,61.60915759999989,,,,,,62.64227840000012
WM,cc2bdacf-6fe4-4e56-9630-a6ab21438244,1,circle,2.5,,,,,,,,,"rectangle,circle,triangle,star",circle,2,2,circle,1,0.5491339999998672,,,,,,,63.20868220000011,63.725666300000285,64.24295690000008,,,,,,66.75958919999994
WM,cc2bdacf-6fe4-4e56-9630-a6ab21438244,2,circle,2.5,,,,,,,,,"triangle,star,circle,rectangle",circle,3,3,circle,1,0.6678340000003118,,,,,,,67.34160139999994,67.85879389999991,68.37595599999986,,,,,,70.8928135000001
WM,cc2bdacf-6fe4-4e56-9630-a6ab21438244,3,rectangle,1.0,,,,,,,,,"star,circle,triangle,rectangle",rectangle,4,4,rectangle,1,0.5275495000000774,,,,,,,71.57339460000003,72.09266209999987,72.60905180000009,,,,,,73.62591389999989
WM,cc2bdacf-6fe4-4e56-9630-a6ab21438244,4,triangle,1.0,,,,,,,,,"circle,triangle,rectangle,star",triangle,2,2,triangle,1,0.45433939999975337,,,,,,,74.17430710000008,74.69319270000005,75.20877870000004,,,,,,76.24227350000001
WM,cc2bdacf-6fe4-4e56-9630-a6ab21438244,5,triangle,2.5,,,,,,,,,"triangle,rectangle,circle,star",triangle,1,1,triangle,1,0.6475132999999005,,,,,,,76.7068675999999,77.2248927999999,77.74248179999995,,,,,,80.25928680000015
WM,cc2bdacf-6fe4-4e56-9630-a6ab21438244,6,rectangle,2.5,,,,,,,,,"star,rectangle,triangle,circle",rectangle,2,2,rectangle,1,0.5398054000002048,,,,,,,80.92498220000016,81.44152710000026,81.95905960000027,,,,,,84.4755312000002
WM,cc2bdacf-6fe4-4e56-9630-a6ab21438244,7,rectangle,1.0,,,,,,,,,"star,triangle,circle,rectangle",rectangle,4,4,rectangle,1,0.5378767000001972,,,,,,,85.0236946,85.54255039999998,86.05962439999985,,,,,,87.09284900000011
WM,cc2bdacf-6fe4-4e56-9630-a6ab21438244,8,triangle,2.5,,,,,,,,,"star,triangle,circle,rectangle",triangle,2,2,triangle,1,0.5358581000000413,,,,,,,87.64017550000017,88.15898190000007,88.67762489999996,,,,,,91.19085540000015
WM,cc2bdacf-6fe4-4e56-9630-a6ab21438244,9,circle,1.0,,,,,,,,,"rectangle,star,triangle,circle",circle,4,4,circle,1,0.5914044000001013,,,,,,,91.74053030000005,92.25857730000007,92.77680420000024,,,,,,93.79290700000001
WM,cc2bdacf-6fe4-4e56-9630-a6ab21438244,10,rectangle,2.5,,,,,,,,,"triangle,rectangle,circle,star",rectangle,2,2,rectangle,1,0.6876406999999745,,,,,,,94.39051100000006,94.90877369999998,95.4257963,,,,,,97.94295580000016
WM,cc2bdacf-6fe4-4e56-9630-a6ab21438244,11,star,1.0,,,,,,,,,"triangle,star,rectangle,circle",star,2,2,star,1,0.498491699999704,,,,,,,98.63984600000003,99.15884899999992,99.67583060000015,,,,,,100.7103059000001
WM,cc2bdacf-6fe4-4e56-9630-a6ab21438244,12,circle,1.0,,,,,,,,,"triangle,circle,star,rectangle",circle,2,2,circle,1,0.6871044000004076,,,,,,,101.22459870000012,101.7425745999999,102.25912900000003,,,,,,103.29318719999992
WM,cc2bdacf-6fe4-4e56-9630-a6ab21438244,13,circle,1.0,,,,,,,,,"circle,triangle,rectangle,star",circle,1,1,circle,1,0.6466851000000133,,,,,,,103.99057600000015,104.5095411000002,105.02663570000004,,,,,,106.0589557000003
WM,cc2bdacf-6fe4-4e56-9630-a6ab21438244,14,star,2.5,,,,,,,,,"star,triangle,rectangle,circle",star,1,1,star,1,0.6612531000000672,,,,,,,106.72330640000018,107.24229710000009,107.75887349999994,,,,,,110.27596519999997
WM,cc2bdacf-6fe4-4e56-9630-a6ab21438244,15,circle,2.5,,,,,,,,,"rectangle,circle,star,triangle",circle,2,2,circle,1,0.5470288000001347,,,,,,,110.95889780000016,111.47601870000017,111.99251929999991,,,,,,114.50901410000006
WM,cc2bdacf-6fe4-4e56-9630-a6ab21438244,16,star,1.0,,,,,,,,,"star,rectangle,circle,triangle",star,1,1,star,1,0.6350840999998582,,,,,,,115.07503640000004,115.59207349999997,116.10899700000027,,,,,,117.12503520000018
WM,cc2bdacf-6fe4-4e56-9630-a6ab21438244,17,triangle,1.0,,,,,,,,,"circle,star,triangle,rectangle",triangle,3,3,triangle,1,0.6861865999999281,,,,,,,117.77401910000026,118.29251320000003,118.80815630000006,,,,,,119.82669990000022
WM,cc2bdacf-6fe4-4e56-9630-a6ab21438244,18,star,2.5,,,,,,,,,"circle,star,rectangle,triangle",star,2,2,star,1,0.49480329999960304,,,,,,,120.52455869999994,121.04244349999999,121.55926829999999,,,,,,124.07513460000018
WM,cc2bdacf-6fe4-4e56-9630-a6ab21438244,19,triangle,2.5,,,,,,,,,"rectangle,star,triangle,circle",triangle,3,3,triangle,1,0.5810132999999951,,,,,,,124.59132480000017,125.10870260000002,125.62689610000007,,,,,,128.14160540000012
WM,cc2bdacf-6fe4-4e56-9630-a6ab21438244,20,star,1.0,,,,,,,,,"rectangle,star,triangle,circle",star,2,2,star,1,0.4992824999999357,,,,,,,128.74116080000022,129.25903030000018,129.7766558000003,,,,,,130.79015160000017
WM,cc2bdacf-6fe4-4e56-9630-a6ab21438244,21,star,2.5,,,,,,,,,"circle,star,rectangle,triangle",star,2,2,star,1,0.4981494999997267,,,,,,,131.3077733,131.82549319999998,132.34173869999995,,,,,,134.85955379999996
WM,cc2bdacf-6fe4-4e56-9630-a6ab21438244,22,rectangle,2.5,,,,,,,,,"star,circle,triangle,rectangle",rectangle,4,4,rectangle,1,0.6211992999997165,,,,,,,135.37471640000012,135.89263519999986,136.40968220000013,,,,,,138.92520670000022
WM,cc2bdacf-6fe4-4e56-9630-a6ab21438244,23,rectangle,1.0,,,,,,,,,"rectangle,star,triangle,circle",rectangle,1,1,rectangle,1,0.5778240999998161,,,,,,,139.55697390000023,140.07496979999996,140.5933358000002,,,,,,141.6094492000002
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,0,,,ABA,circle,triangle,triangle,circle,"circle,triangle,circle","triangle,circle",triangle,"circle,star,rectangle,triangle",triangle,4,4,triangle,1,0.5826552999997148,0.7913091721554315,1.181027881262558,0.6480009918679849,0.9580111509631696,0.9152065380076118,3.4341091915728175,144.59157189999996,,,145.10974450000003,146.44299320000027,148.15921449999996,149.3428939999999,150.84292080000023,152.30919219999987
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,1,,,ABA,rectangle,circle,rectangle,circle,"rectangle,circle,rectangle","rectangle,circle",rectangle,"star,circle,rectangle,triangle",rectangle,3,3,rectangle,1,0.6815370000003895,1.2601408015019062,1.247280977769292,0.7968735640961943,0.9357581792299623,1.1043360370461694,2.662945897829178,156.41297429999986,,,156.9261962999999,158.7262254000002,160.51013980000016,161.8399099000003,163.30751400000008,164.95845180000015
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,2,,,ABB,rectangle,star,star,rectangle,"rectangle,star,star","star,rectangle",rectangle,"star,rectangle,circle,triangle",rectangle,2,2,rectangle,1,1.7471111999998357,0.806045777359812,1.1577767515194197,0.9082407200210587,1.1755491977970294,1.4664191772821378,3.0645651923345585,168.3424497000001,,,168.85933400000022,170.20933090000017,171.90925240000024,173.34205509999993,175.05968940000002,177.05854959999988
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,3,,,ABB,circle,triangle,triangle,circle,"circle,triangle,triangle","triangle,circle",circle,"star,circle,triangle,rectangle",circle,2,2,circle,1,0.6539886000000479,1.2137951947119852,1.2376744868886542,1.3855411706864613,1.3036750171724174,1.1249258831690174,2.7526186944774262,181.90907180000022,,,182.42568089999986,184.1763922,185.94261000000006,187.8752927999999,189.70941029999994,191.37629849999985
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,4,,,ABA,rectangle,triangle,star,triangle,"rectangle,triangle,rectangle","star,triangle",star,"circle,rectangle,star,triangle",star,3,3,star,1,0.65384129999984,1.0332465191918467,1.1861441998183737,1.1543960082021512,1.2335314835904865,1.251714706227495,1.4823938430906116,194.80696080000007,,,195.32357009999987,196.89019800000005,198.6079024999999,200.29297760000009,202.0599161,203.8597906
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,5,,,ABB,triangle,circle,circle,rectangle,"triangle,circle,circle","circle,rectangle",rectangle,"circle,rectangle,triangle,star",rectangle,2,2,rectangle,1,0.571083599999838,1.0090758770616266,1.1694589936873243,1.0582657670345248,0.9612134311350866,0.8600846559797631,2.6799368298510675,206.0239687000003,,,206.5426150000003,208.09514089999993,209.79319680000026,211.3931802000002,212.89400299999988,214.2927337000001
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,6,,,ABB,star,triangle,triangle,rectangle,"star,triangle,triangle","triangle,rectangle",rectangle,"star,circle,rectangle,triangle",rectangle,3,3,rectangle,1,0.6154935999998088,1.0288944149708277,1.077501968144687,0.8335856792115773,1.2797747005793145,1.1460489406974654,4.392187118450755,217.5767533000003,,,218.09326499999997,219.65844659999993,221.27645650000022,222.64291820000017,224.4586763000002,226.14322330000005
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,7,,,ABA,rectangle,star,rectangle,star,"rectangle,star,rectangle","rectangle,star",rectangle,"circle,rectangle,triangle,star",rectangle,2,2,rectangle,1,0.6215007000000696,1.0667554730747157,1.0287236310808776,0.49150951599025183,1.0084902501873696,1.1391633968017552,3.439754949662464,231.19363269999985,,,231.70900149999989,233.30733210000017,234.8737390000001,235.89015150000023,237.4401410999999,239.1243674000002
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,8,,,ABA,triangle,circle,circle,star,"triangle,circle,triangle","circle,star",circle,"triangle,rectangle,circle,star",circle,3,3,circle,1,0.6626251000002412,1.0877728393233566,1.1910354434272243,1.1053550273848602,1.303307397078135,1.008977136811532,1.8881022707317336,243.20863420000023,,,243.72604820000015,245.3449544,247.0566948999999,248.69223300000021,250.52640550000024,252.0749983999999
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,9,,,ABA,star,triangle,star,triangle,"star,triangle,star","star,triangle",star,"circle,triangle,star,rectangle",star,3,3,star,1,0.7097079000000122,1.088795203286485,1.0227335660767392,1.2344461492935663,0.6780360020009668,1.0567090527002596,0.8181342059898884,254.6593213000001,,,255.1761987,256.81031280000025,258.3597491999999,260.1254812000002,261.3421808000003,262.94341510000004
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,10,,,ABB,rectangle,star,rectangle,triangle,"rectangle,star,star","rectangle,triangle",triangle,"rectangle,triangle,star,circle",triangle,2,2,triangle,1,0.668754600000284,0.6933602689623759,1.2586077333373433,0.7962250065817332,1.3821971379973035,0.8057758336557712,4.009145368451701,264.5094755,,,265.0249054000001,266.25962530000015,268.0606307000003,269.3938103999999,271.3089734,272.66006229999994
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,11,,,ABA,circle,rectangle,rectangle,star,"circle,rectangle,circle","rectangle,star",rectangle,"star,circle,triangle,rectangle",rectangle,2,2,circle,0,1.554050499999903,0.9986935151898767,1.2049132120110329,1.236141538319001,0.9123984138410569,0.7706646026746122,3.7697320417908537,277.37604469999997,,,277.8920323000002,279.42692149999993,281.15961240000024,282.9430511999999,284.3934872,285.70858020000014
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,12,,,ABA,star,triangle,star,circle,"star,triangle,star","star,circle",star,"circle,rectangle,star,triangle",star,3,3,star,1,0.6838447000000087,0.9840800194686439,0.7907409156353581,0.849276775332353,1.315065076264974,1.0886990264736924,2.225687640067541,291.0596157,,,291.57620050000014,293.09758009999996,294.40910140000005,295.7927490000002,297.6421227000001,299.2578625000001
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,13,,,ABB,circle,star,star,rectangle,"circle,star,star","star,rectangle",rectangle,"star,triangle,rectangle,circle",rectangle,3,3,rectangle,1,0.645161299999927,1.475801684828277,1.1974235102790605,1.1066456040826225,0.9720148238380942,1.0414256802286361,4.180693984620559,302.2092891000002,,,302.72564420000026,304.7416983000003,306.4761636000003,308.1096889999999,309.60864029999993,311.1924932000002
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,14,,,ABB,star,circle,star,circle,"star,circle,circle","star,circle",circle,"rectangle,star,triangle,circle",circle,4,4,circle,1,0.5547000999999909,0.9161346985586538,1.144963865939086,0.6024367446150958,1.0682801301832037,1.354260784806684,3.44290620151245,316.0598385000003,,,316.57702770000014,318.02646559999994,319.71038180000005,320.8433392000002,322.4434518000003,324.34256540000024
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,15,,,ABB,rectangle,circle,circle,rectangle,"rectangle,circle,circle","circle,rectangle",rectangle,"rectangle,triangle,circle,star",rectangle,1,1,rectangle,1,0.559313100000054,0.9869649128782899,0.9482515301255025,0.9311115869070254,1.3297455277344163,0.766589494153357,2.5590090012453977,328.3587557999999,,,328.87645610000027,330.3932503000001,331.8765063999999,333.3434204,335.20963699999993,336.50984019999987
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,16,,,ABA,star,circle,star,rectangle,"star,circle,star","star,rectangle",star,"triangle,star,circle,rectangle",star,2,2,star,1,0.6773189000000457,1.4911881328922358,0.8132206269048482,0.83634349197015,1.1252485471814395,0.9077214078948911,2.889772193761528,339.6601507999999,,,340.1788643,342.1923618999999,343.5429773000001,344.9270243000001,346.5915307,348.0427585000002
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,17,,,ABB,star,triangle,rectangle,circle,"star,triangle,triangle","rectangle,circle",circle,"rectangle,circle,star,triangle",circle,2,2,circle,1,0.5802135999997518,0.7715976269291946,1.093188167277385,0.9557802416799068,1.1485528410214845,1.2342983560734797,2.2438307641054016,351.6587806000002,,,352.1759839000001,353.47627680000005,355.1098683,356.60932809999986,358.2929180000001,360.07533680000006
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,18,,,ABB,circle,star,rectangle,circle,"circle,star,star","rectangle,circle",circle,"star,triangle,rectangle,circle",circle,4,4,circle,1,0.5682287999998152,1.0819107871502887,1.06998803440767,0.8070192961564744,0.9397792619567237,1.0731056072075673,1.5328578058746352,362.9430938999999,,,363.4592729000001,365.07617119999986,366.6765283,368.0097404000003,369.47622330000013,371.0930198000001
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,19,,,ABA,star,triangle,star,circle,"star,triangle,star","star,circle",star,"triangle,rectangle,circle,star",star,4,4,star,1,0.8697452000001249,1.2349492540750828,1.361654562805314,1.018255391622512,0.940813558232161,1.4190638957249784,3.1381027984046703,373.22687959999985,,,373.74323779999986,375.51025560000016,377.4102708999999,378.9589728000001,380.4263154,382.39252320000014
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,20,,,ABB,rectangle,triangle,star,rectangle,"rectangle,triangle,triangle","star,rectangle",rectangle,"star,triangle,rectangle,circle",rectangle,3,3,rectangle,1,0.760030899999947,1.3349112691892644,1.4456148343753374,1.130056785129691,1.3664599252261547,1.0048716999847878,4.1455477730629315,386.4271154000003,,,386.9410127000001,388.8086794000001,390.79284770000004,392.4591825000002,394.3592555,395.9098849000002
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,21,,,ABA,triangle,circle,star,circle,"triangle,circle,triangle","star,circle",star,"triangle,star,rectangle,circle",star,2,2,star,1,0.6226206999999704,1.184595780804686,1.0752280880851357,0.8642176395729653,0.6050859333257874,1.325445159808177,2.9837209199914896,400.8610134999999,,,401.3761751000002,403.09389090000013,404.7093826999999,406.1100185,407.24267839999993,409.11006350000025
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,22,,,ABA,circle,triangle,star,circle,"circle,triangle,circle","star,circle",star,"rectangle,circle,star,triangle",star,3,3,star,1,0.6431600999999318,0.7783382249823957,1.0064360616086967,0.9649583188958919,1.073931897403353,0.7328120837798209,3.423007224658746,412.7444138000001,,,413.2595137000003,414.5761372000002,416.1096103,417.6095392000002,419.2252456000001,420.49308789999986
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,23,,,ABA,circle,rectangle,triangle,rectangle,"circle,rectangle,circle","triangle,rectangle",triangle,"circle,rectangle,triangle,star",triangle,3,3,triangle,1,0.7850659999999152,0.9155786917249789,0.6628823404333408,1.4107930200086998,0.8095815157222612,0.7246735086664284,1.188488425708251,424.5925293,,,425.1094102000002,426.56010330000026,427.75990690000026,429.71064449999994,431.0593041000002,432.3266289000003
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,24,,,ABB,rectangle,star,circle,star,"rectangle,star,star","circle,star",star,"star,triangle,rectangle,circle",star,1,1,star,1,0.6342009999998481,0.9027302158212436,1.1089505406033462,1.2466545673353737,1.0571830132835243,1.1473007588786006,3.5518036172971703,434.32669620000024,,,434.84301890000006,436.2764242000003,437.9416759999999,439.7270155000001,441.32617470000014,443.02553179999995
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,25,,,ABA,star,triangle,circle,rectangle,"star,triangle,star","circle,rectangle",circle,"rectangle,star,triangle,circle",circle,4,4,circle,1,0.6641521000001376,1.0139920077184355,1.0302824185581672,1.229245892133028,1.0016132326557952,0.8042757295021711,3.554222812938212,447.24316899999985,,,447.7596907000002,449.31008169999996,450.8777479999999,452.64356640000005,454.1771493000001,455.5260306
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,26,,,ABB,circle,star,rectangle,triangle,"circle,star,star","rectangle,triangle",triangle,"triangle,star,rectangle,circle",triangle,1,1,triangle,1,0.5025049999999283,1.0425755986148955,0.9072381505055499,1.0229150542825014,1.276466072380909,1.1694059487827915,4.109929937912012,459.7766563,,,460.29262560000006,461.87720990000025,463.3271985000001,464.8768132,466.6935265000002,468.4092018000001
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,27,,,ABA,triangle,circle,triangle,circle,"triangle,circle,triangle","triangle,circle",triangle,"triangle,star,rectangle,circle",triangle,1,1,triangle,1,0.4896342000001823,0.8931373943614751,0.9935787021689425,0.8592236805621092,0.8001526641051797,0.8136249078588992,2.8897593240461825,473.0598380000001,,,473.57652910000024,475.00905950000015,476.54293450000023,477.9420518000002,479.27574360000017,480.62662120000005
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,28,,,ABA,star,circle,circle,triangle,"star,circle,star","circle,triangle",circle,"circle,star,triangle,rectangle",circle,1,1,circle,1,0.6137794000001122,1.3557216274684796,1.2063715594905384,0.9129580684222329,0.7643332615770578,0.9105048768924009,4.149379101625815,484.04260950000025,,,484.55957350000017,486.44402739999987,488.1931147,489.6439300000002,490.94320340000013,492.3933836000001
main_run1,cc2bdacf-6fe4-4e56-9630-a6ab21438244,29,,,ABB,star,circle,star,triangle,"star,circle,circle","star,triangle",triangle,"rectangle,star,circle,triangle",triangle,4,4,triangle,1,0.7819505000002209,1.3879041969585966,1.07502470352921,0.6890567825498979,1.1572381962758829,1.01348186316504,2.9508766454374324,497.193405,,,497.71020850000014,499.6438763000001,501.25965110000016,502.4766918,504.17633190000015,505.72769590000007
main_run2,cc2bdacf-6fe4-4e56-9630-a6ab21438244,30,,,ABA,rectangle,circle,star,rectangle,"rectangle,circle,rectangle","star,rectangle",star,"star,triangle,rectangle,circle",star,1,1,star,1,0.6076506000003974,0.9243459796457599,1.4204331813630886,0.9038732760242885,1.140707443377586,0.7073462061520441,2.5567036186317766,512.5742445000001,,,513.0927830999999,514.5428374000003,516.4935967000001,517.9237790000002,519.5904420000002,520.8433439999999
